review_text,rating
"Até pensei em comprar por achar o valor justo pro produto, mas 14 reais de frete nao cabe no meu orçamento",4
"Excelente custo beneficio, Com esse preço dei pra minha família toda...recomendo",1
"atendeu as expectativas, produto bom e eficiente e recomendo",3
"O robô é um ótimo presente, ensina as formas, cores, números e o Alfabeto... meu filho gostou tanto que dorme agarradinho com o Robô  dele",5
"Uso para trabalho, produto muito bom, atende minhas necessidades.",5
"Cumpre a função, armazena o que diz armazenar. Veio sem nenhum problema, então de momento, ok.   Vamos ver se tem durabilidade",4
"Adorei essa arandela, ficou linda! O atendimento prestado pela loja Lcg Eletro foi ótimo, muito atenciosos!",5
Ja pedi a devolucao do produto. Que fria em que entrei!,1
"Livro bem embalado e limpo com aspecto de nov mesmo, ao contrario de muitos outros que comprei pela internet.",5
"em uma das panelas veio com o cabo quebrado, solicitei a troca do produto e nem me deram retorno, como era para presente mandei arrumar por minha conta",1
Eficiente e suave  Fácil utilização Preço razoável Recomendaria para iniciantes,3
"Produto maravilhoso! Não é barulhento, fácil manuseio, tranquilo de montar e desmontar, entrega antes do prazo mesmo se tratando de época do Natal. Americanas de parabéns e o produto muito bom. Recomendo com força.",5
"O painel é exatamente como na fotografia, mas ao abrir a embalagem dois  canto do móvel estava quebrada, pois o material mdf , muito frágil,e desbruga facilmente,  até pra montar muito delicado. Mas é bonito , tendo cuidado  é bom.",2
Excelente aparelho: uma soma de praticidade e qualidade. Nota 10 . RECOMENDO,5
"o note é lindo, o tamanho é ideal, gostei muito. chegou super rapido, comprei na quarta e sabado de manha ja estava com ele. o processador dele é rapido, não trava, atende o que promete, é um bom investimento.",5
"Comprei o produto e este chegou no prazo, porém veio com o tamanho do produto divergente ao da embalagem, na embalagem diz que o produto tem o tamanho ""G"", enquanto o produto em si, tem o tamanho ""M""; Entrei em contato com a Americanas (site que comprei o produto), cheguei a receber o 1º correio da empresa falando que no próximo receberia as informações para providenciar a troca ou o reembolso, porém parou por aí. Não recebi o comunicado de como proceder e nem o reembolso do produto problemático. Sinto que fui lesado e enganado nesta compra",1
"Gostaria que fosse mais potente, porém, a atividade principal é bater sorvetes. No momento é o suficiente.",4
"Quando se trata de custo benefício, com certeza não existe uma melhor opção disponível no mercado!",4
Nao consigo avaliar o produto pois não recebi o mesmo... O que consigo avaliar é o atendimento que no meu caso foi ruim... nao recebi o produto ate hoje e gostaria de cancelar a compra e tambem o estorno do pagamento pois foi pago mediante a boleto bancario,1
Produto excelente. Pesquisei bastante outras marcas mas resolvi optar pela eletrolux e não me arrependi. Silenciosa o espaço muito bom .,5
"Não recomendo esse produto pois embora tenha pago não encaminharam a lancheira, bem como até a presente data não tive retorno quanto a minha reclamação!",1
"fiz uma compra de um moto x4 dia 21 de dezembro, ele chegou dia 27 de dezembro e fui abrir e colocar para carregar e então ele não ligava, tentei tentei mas n conseguir ligar o celular, entrei em contado a uma loja física e eles ligaram para a cental de atendimento então pediram para eu esperar do dia 28 ate o dia 02 de jan que eles mandariam ou um email ou ligaram para meu numero, ate agora não mandaram nada e nem ligaram, paguei 1300 reais e eles mandaram um com defeito. Desejo que a Central de atendimento da lojas americanas entre em contato comigo para resolvermos esse problema.",1
Gostei muitooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo,4
"Gostaria que tivesse a informação se as imagens é preto e branco ou colorido, pois comprei e quando foi instalado vimos que é preto e branco.Se soubesse não teria comprado.",2
"ESTOU ENTRANDO EM CONTATO COM O RECLAME AQUI PARA VER SE TENHO ALGUM RETORNO DE VOCÊS, O PRODUTO ESTAVA PREVISTO PARA SER ENTREGUE ONTEM, E ATÉ AGORA NÃO CHEGOU. IMPOSSÍVEL TOLERAR UM ATRASO, SENDO QUE A NOTA FISCAL FOI EMITIDA DESDE O DIA 29/11 E ATÉ HOJE NÃO SAIU DESSE STATUS",1
"Super 10!!!!. Um produto que eu recomendo para quem viaja muito e precisa de espaço na mala, além disso é pequeno, prático e leve sem perder sua potência. Eu recomendo.",4
"Fiquei satisfeita com o produto, porém o que  me desagradou foi a capa do livro não ser dura e as paginas parecerem jornal, por ser fina e asperosa.",3
Atende perfeitamente minhas necessidades do meu dia a dia,4
"Só usava pipoca de microondas. Em uma semana de uso a pipoqueira já pagou  seu valor. Dá pra derreter manteiga e tudo. Minha única dica pra quem quer uma é comprar o sal líquido, porque o sal comum não adere na pipoca.",5
"trincou a parte de trás toda ao cair de uma altura de 30 cm, com menos de um mês de uso",1
Gostaria de saber qual o procedimento para levar o equipamento para troca ou devolução  Grato  Luis Fernasndes  (35) 99138-0440,1
"Produto maravilhosoooooo , eu amei        da pra riscar todas as falhas e parece que fiz design de sobrancelha",5
"É um ótimo produto tem se a ideia de cinema, penso que o consumidor não se arrependera.",4
A camisa do pijama é muito curta o que torna o produto desconfortável.,2
"O produto atende o quanto ofertado, me encontro satisfeito",3
Produto muito bom.  Adorei! Eu recomendo pra vc que adora fazer pão  Doces e precisa calcular o peso. Vc não vai errar a receita porque esse produto vai te ajudar muito.,4
Cumpre o que promete. Poderia produzir menos ruído.,3
Oi americana.com Nao recebi meu pedido .quero meu dinheiro de volta...,1
"Muito bom, minha filha adorou, valeu muito a pena a compra",4
"Esse novo modelo TS não não é bom igual ao modelo anterior esquenta muito, e se lamentar o som ele para de funcionar.",2
O relógio é muito ruim.  Sugiro interromper a venda. O aparelho é bem fraco e não recomendo,2
JflhfhststaratxucgiblbkbpnpnnpnibcuyctzfzdSW#-%'  fztstatsdfkgt8t9uobpnph9g7dyzfza4aqeatdgxhcig9tuducigof6s5sigkfYyflvx  chxigdysyfogpvyYfkgl,3
Recomendo o produto. Demorou muito para atualizaçao.,3
"muito boa, excelente. recomendaria a aquisição deste produto a todos que utilize o citado produto.",4
Adorei super recomendo chegou antes do prazo. Lindo relógio obrigado,5
Ótimo conversor e fácil instalação. Chegou antes do previsto.,5
O produto atende tudo aquilo aquilo que esperávamos.,4
"Melhor aquisição que poderia ter feito, a entrega foi antes do previsto e estou muito satisfeita!",5
Gostei do produto                                                                                         ....,5
Livro da literatura nacional muito importante e minha filha fez bom uso desta letura.,5
Produto muito bom e com boas variedades de sabores.,4
"Fiz a compra da referida piscina para ser entregue na data de 28/12/2017, porém, a mesma, se quer deu explicações do referido cancelamento. Chegando na data prevista, apenas foi cancelada pelo site sem maiores informações e o fornecedor apenas ontem 04/01/2018 entrou em contato para saber o ocorrido. Total descaso, além disso o valor da primeira parcela foi cobrado. Aguardo estorno desse valor urgentemente. Não recomendo o produto.",1
"Adorei ! Ótima qualidade ,muito bom material excelente . O tempo de entrega foi ótimo.",4
"Compramos para utilizar no camping e ficamos na mão, pois, não funciona. A bateria interna inchou abrindo o produto com menos de um ano, sem nunca ter conseguido carregar sequer um celular.",1
"O preço está muito bom, promoção imperdível, pena que essa loja não faz entrega pra minha cidade.",5
"Não recebi o produto e não tenho respaldo nenhum, nem do vendedor e nem da Americanas. Vou registrar a reclamação nos órgãos competentes, uma vez que estou pagando por um produto que não recebi.",1
Vendendo excelente cumpriu com o prazo de entrega e o produto é conforme mencionado no anúncio.,5
"Produto muito bom, uso no dia a dia, mais para e-mail e whatsapp. preferi ele a outros modelos da alcatel de tela de 4"". o android funciona bem rápido, ponto para ele. a câmera é aceitável. O produto não trava e é bonito. o bastão de selfie tem sua utilidade. Recomendo, bom custo beneficio.",5
Tv muito boa pode compra sem medo o preco muito bom,5
dentro do esperado nnnnnnnnnnnnnnnnnnnnn nnnnnnnnnnnn nnnnnnnnnnnn,3
Excelente. Algumas dificuldades no início mas já superadas. Entrega dentro do prazo.,5
Tablet sem câmera atrás e com a resolução muito ruim.,2
Meu filho adorou o presente  ; ótimo custo beneficio !!,4
"Pela figura do produto, comprei pensando ser sem fio. Mas o Mause que veio é com fio. Não tem onde usar.",1
"Produto ótimo, cumpre muito bem todas funções. A entrega foi realizada dentro do prazo.",5
"Projetor simples e bem funcional, tem boa relação custo benefício, recomendo.",5
péssima qualidade! No 2 dia de uso a escova não funcionou mais. Começou a sair fumaça e derreteu a borracha.,1
"Coloquei excelente não porque o material seja de fato o melhor como a mobilidade da barbie, coloquei excelente por causa do modelo que foge daquele que estamos acostumados como loira, dos olhos azuis e alta, essa barbie corresponde bem mais aquilo que está dentro da realidade e ela é igualzinha a essa filhinha ou sobrinha que você tem morena do cabelo enrolado, a identificação é maior! E o preço está dentro do padrão, corresponde ao produto! Recomendo!",5
"Pior nao poderia ser! Vende, extorna, não entrega e debita na fatura. JA ENVIEI EMAIL RECLAMANDO E TAMBEM NAO TIVE RETORNO.",1
"aparelho bom, atendeu as expectativas, cameras boas, espaço...recomendo...",3
Amei minha lixeira!       Adoro comprar na americanas.com sempre pontuais na entrega produtos de muita qualidade e fornecedores idôneos,5
Só achei ele muito caro pelo tamanho e por não fazer nenhum sim. Mais a alegria do meu menino com seu querido avião compensou muito apesar disso ele é muito lindo. Quero fazer a coleção. Entrega rápida e segura super recomendo o site.,5
Entregue dentro do prazo Bom atendimento e acompanhamento,4
"Meu marido gostou muito. Apenas sentiu a falta de um manual. Fica a sugestão.  Mas,elogiou muito o produto.",5
"Leve, fino, bonito, perfeito acabamento em metal e excelente desempenho! Experiência maravilhosa com o Moto Z2 Play!!",5
"Recomendo, entrega rápida. Produto de qualidade. Respondeu as minhas expectativas.",4
"A casa é uma graça, porém as peças (a casa vem desmontada), possuem um sistema muito ruim de encaixe e travamento. A casa fica ""molenga"", e ao menor atrito das mãozinhas das crianças, uma ou mais partes da casa acaba desmontando... não recomendo pela sua fragilidade.",2
Perfume com boa fragrância e boa fixação.  O preço então melhor ainda.,3
"Nada contra o celular, vou opinar pela péssima experiencia de compra com a Americanas. Nunca tive problemas em comprar no site da Americanas, porém, ao comprar este celular envolvendo o fornecedor Melhem Imports, foi decepção total.  A Melhem Imports nunca me enviou o código de rastreio, e não adiantava os inúmeros chamados abertos.. A Americanas não me ajudou a resolver o problema, todo atendimento foi resposta automática do sistema, muita falta de consideração. Por isso fui obrigado a cancelar a compra e abrir reclamação no site ReclameAqui (e mesmo assim, até hj não recebi meu dinheiro de volta e nem respondem meus chamados abertos para tratar a devolução).  Suporte ao cliente da Americanas e Melhem Imports: PÉSSIMO",1
"Chegou dentro do prazo,produto muito bom,recomendo para todos",4
Recomendo a todos chegou antes do esperado em perfeita condições,3
Entrega rápida em ótimo estado e perfeito está de parabéns.,5
"Entreguei o produto para minha filha no Natal, no dia 02/01 ele parou de funcionar. Já realizamos todos os procedimentos indicados e não funciona. Entrei em contato com o fornecedor, ( Hoverboard Oficial) aguardo retorno. Espero ter o problema solucionado.  Obrigada Ana",2
A unica coisa que me decepcionei foi com a entrega do produto pois demorou 27 dias para chegar,3
"não tem como avaliar esse produto, por que se comprar a empresa não entrega. Comprei o produto era para a empresa entregar até o dia 18/12/2017 e até agora ninguém entrega e no site de rastreamento diz que é para aguardar uma nova posição. liguei duas vezes e mandei email, diz que em 2 dias uteis alguem entra em contato comigo, porém ninguém retorna nada e nem passam posicao. NÃO COMPREM PARA NÃO TER OS MESMOS PROBLEMAS QUE EU. Empresa sem compromisso com cliente, sem respeito com cliente!!",1
